tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,probabilidad_mora,prediccion,mora_real
4,2025-06-09 17:08:05,2352000.0,12,36,Independiente,6000000,3000000,188863,744.0,9,11,6,0,0,1116749.0,Creciente,0.4694696438761749,0,0
4,2025-04-08 13:29:51,3164160.0,12,36,Independiente,7000000,4000000,250844,805.0,5,6,3,0,1,,,0.4716364629978265,0,0
4,2025-01-03 12:45:39,2307480.0,12,36,Empleado,6000000,1000000,160242,776.0,11,6,7,0,0,2918294.0,Creciente,0.3818784489395581,0,0
4,2025-01-28 17:48:23,2895900.0,12,37,Empleado,4500000,2000000,228173,728.0,4,5,2,0,1,4218295.0,Creciente,0.39722833115073525,0,0
9,2025-08-22 11:04:27,773564.4,6,36,Empleado,2779398,560000,106414,763.0,1,3,1,0,0,2861629.0,Creciente,0.25689919447045745,0,0
4,2025-02-25 15:09:43,1029600.0,12,36,Empleado,1700000,700000,80784,792.0,1,4,0,0,1,1269115.0,Creciente,0.36035151929635567,0,0
4,2025-04-28 16:38:18,806400.0,6,36,Empleado,1200000,500000,120770,796.0,3,2,1,0,2,940000.0,Creciente,0.2220696523156731,0,0
9,2024-12-30 12:42:19,1488721.2,10,35,Independiente,3000000,1500000,126266,806.0,3,0,1,0,0,,,0.31289526628419273,0,0
10,2025-03-07 12:25:03,5565854.399999999,36,35,Empleado,2119000,100000,180512,812.0,4,11,4,0,0,3326996.0,Creciente,0.40030831064820643,0,0
9,2025-03-07 10:45:54,3378909.6,11,35,Empleado,3000000,1200000,263188,726.0,6,4,1,1,2,923771.0,Creciente,0.45782374579965923,0,0
9,2025-07-05 12:39:01,2056740.0,10,35,Empleado,3760000,2000000,175176,797.0,3,3,2,0,1,3675333.0,Creciente,0.19307430107325613,0,0
4,2026-01-13 15:44:28,1080000.0,24,36,Independiente,3456000,788000,53151,699.0,6,9,3,0,2,1482941.0,Creciente,0.5205101802692883,0,0
4,2025-12-17 14:35:08,3600000.0,36,36,Empleado,2215000,294000,136947,720.0,3,3,0,2,1,1250000.0,Estable,0.6740649825932875,1,0
9,2025-07-31 15:08:49,2110166.4,11,35,Empleado,3300000,1500000,165303,804.0,8,3,1,1,3,6242973.0,Creciente,0.1794511196110464,0,0
4,2025-09-16 15:58:57,3600000.0,36,35,Empleado,2090000,1020000,129370,720.0,10,16,6,1,2,2119233.0,Creciente,0.5725988837330575,1,0
4,2025-09-28 11:35:37,2298120.0,12,35,Empleado,2970000,0,186562,803.0,3,4,2,0,0,33334.0,Decreciente,0.37481385731781397,0,0
9,2025-05-23 17:28:03,2231920.8,10,35,Empleado,4000000,2000000,189997,831.0,4,2,1,0,1,2767068.0,Creciente,0.16373710760808438,0,0
9,2025-04-12 15:56:15,1769769.5999999999,10,35,Empleado,3800000,1500000,150340,823.0,9,4,2,2,2,3895750.0,Creciente,0.2452578789075831,0,0
4,2025-07-29 11:27:40,1968000.0,6,35,Empleado,2097860,101000,294735,831.0,4,5,3,0,1,2000462.0,Creciente,0.25200521160335604,0,0
9,2025-04-19 14:19:27,2507676.0,10,34,Empleado,3000000,1000000,213248,769.0,8,4,0,4,4,1740909.0,Creciente,0.3118286856189844,0,0
9,2025-08-21 14:37:47,1729285.2,5,36,Independiente,4099003,1541000,282502,831.0,9,3,7,1,0,4245364.0,Creciente,0.24509901559884614,0,0
9,2025-05-28 16:28:50,2127872.4,10,34,Empleado,1200000,200000,181140,777.0,2,4,1,0,0,,,0.3841442263889193,0,0
9,2025-02-14 13:01:27,1773547.2,10,34,Empleado,2500000,1000000,150582,857.0,3,2,3,0,0,2423604.0,Creciente,0.16452734406068104,0,0
9,2025-03-08 08:44:30,1870341.5999999999,11,34,Independiente,2000000,700000,145684,837.0,2,2,2,0,0,,,0.24029463536565634,0,0
4,2025-05-10 16:55:56,2509080.0,8,34,Independiente,2500000,1000000,286067,809.0,3,2,1,0,1,100000.0,Decreciente,0.3850886203358984,0,0
4,2026-01-13 11:44:22,1200000.0,12,35,Empleado,1786000,126000,100471,708.0,2,3,0,0,2,1231351.0,Creciente,0.467640205075885,0,0
9,2025-05-18 17:29:29,2931267.6,10,34,Independiente,2500000,1200000,249531,739.0,11,4,5,0,4,1270000.0,Estable,0.471260556883306,0,0
9,2025-05-29 16:58:46,1988499.5999999999,9,34,Empleado,14000000,5000000,186331,863.0,6,2,5,0,0,9443195.0,Creciente,0.1785124796475236,0,0
4,2025-12-11 15:28:24,3600000.0,6,34,Empleado,8880000,2468000,551958,838.0,7,1,5,0,0,6053089.0,Creciente,0.2089028316999173,0,0
9,2025-05-01 16:45:36,2640148.8,10,34,Independiente,7900000,4000000,224513,854.0,14,8,9,0,0,7351450.0,Creciente,0.299128589714901,0,0
4,2025-04-15 17:33:54,4724880.0,6,34,Empleado,3937400,800000,701742,762.0,5,13,2,0,2,2004389.0,Creciente,0.489307644269099,0,0
4,2024-12-27 11:38:03,1348800.0,12,34,Independiente,3800000,400000,105829,753.0,3,5,0,0,3,908526.0,Estable,0.5502891422494729,1,0
4,2025-06-05 16:53:08,525600.0,6,34,Empleado,1500000,500000,79010,762.0,8,10,1,2,3,1273959.0,Decreciente,0.4956365992435296,0,0
4,2025-03-26 11:41:45,1464000.0,8,34,Empleado,3300000,1000000,166901,748.0,11,8,7,1,2,5531945.0,Creciente,0.40771262188384366,0,0
9,2024-12-29 16:09:13,1513604.4,10,34,Empleado,3000000,1600000,128377,794.0,14,8,9,1,1,1397131.0,Estable,0.4317437445440598,0,0
9,2025-01-24 12:30:38,1528744.8,11,34,Empleado,3100000,1500000,118940,763.0,3,0,0,2,0,1422698.0,Creciente,0.2183230375038749,0,0
9,2025-01-01 08:35:32,2302556.4,10,33,Empleado,3500000,1000000,195292,823.0,5,3,1,0,3,,,0.32697209336409994,0,0
4,2024-11-27 15:09:14,600000.0,12,32,Empleado,1380000,400000,46990,756.0,4,4,0,1,1,1382494.0,Creciente,0.39501099828058966,0,0
4,2025-02-07 12:48:09,2723400.0,12,34,Independiente,8000000,3000000,213945,809.0,5,5,2,0,1,3474983.0,Decreciente,0.3246412280327885,0,0
9,2025-03-13 09:12:27,3761780.4,10,33,Empleado,7800000,2000000,319392,726.0,17,6,15,0,1,8607013.0,Creciente,0.4960827570389262,0,0
9,2025-07-09 13:04:32,698230.7999999999,9,33,Independiente,1500000,200000,65459,862.0,3,2,2,0,0,66667.0,Decreciente,0.31234033540621564,0,0
9,2026-03-01 17:45:13,2060919.5999999999,9,34,Independiente,1670000,88000,204658,731.0,3,1,0,0,2,,,0.4028411725950871,0,0
9,2025-06-08 10:30:59,4190554.8,9,33,Empleado,37121583,32016666,392674,793.0,6,5,5,0,0,1123607.0,Creciente,0.5367348424910395,0,0
9,2025-05-02 13:16:07,4139266.8,10,33,Empleado,4800000,2500000,351995,816.0,2,4,1,0,0,2782008.0,Creciente,0.32502492868903776,0,0
10,2025-12-22 18:03:51,3115440.0,36,34,Empleado,2668000,279000,115083,738.0,9,7,5,0,3,3111556.0,Creciente,0.47275125878489943,0,0
4,2025-10-23 15:35:47,5214480.0,24,33,Empleado,1850000,253000,242641,839.0,3,2,1,0,1,1000000.0,Creciente,0.5306926384131633,0,0
4,2025-02-10 10:17:44,3387600.0,12,32,Empleado,5000000,450000,266145,810.0,3,6,2,0,1,2991250.0,Creciente,0.3372556467938356,0,0
4,2025-02-15 10:49:27,956820.0,6,32,Independiente,2500000,1000000,142017,780.0,4,3,2,0,2,923771.0,Creciente,0.4959357028703274,0,0
9,2025-05-31 11:33:26,1441699.2,10,32,Empleado,2700000,600000,122728,821.0,2,5,1,0,0,6963990.0,Creciente,0.2816623920845275,0,0
9,2025-05-11 09:43:02,1159815.5999999999,10,32,Empleado,1500000,600000,98628,764.0,5,2,2,1,0,30285.0,Creciente,0.36999695718770764,0,0
9,2025-03-02 14:58:56,1861978.8,10,32,Empleado,2500000,1500000,158090,814.0,7,11,4,0,3,916841.0,Creciente,0.42389657486325005,0,0
4,2025-02-23 10:11:05,1657200.0,12,32,Empleado,4000000,1800000,130587,830.0,4,6,1,0,1,916148.0,Creciente,0.33784299640567894,0,0
4,2025-02-28 17:11:48,3264000.0,6,32,Independiente,12000000,4000000,485124,710.0,10,11,7,1,1,999224.0,Decreciente,0.561877544426693,1,0
4,2025-02-22 15:20:25,1258714.8,6,32,Independiente,2000000,600000,187261,759.0,1,2,0,0,1,1017074.0,Creciente,0.4705324085521097,0,0
9,2024-12-28 10:19:01,1519334.4,9,32,Empleado,1800000,1100000,141893,767.0,6,8,4,0,2,1833731.0,Creciente,0.4125479059534677,0,0
9,2024-12-06 14:08:23,3099156.0,10,30,Empleado,2000000,500000,262442,714.0,4,3,0,2,2,1015653.0,Creciente,0.6789155855968884,1,1
4,2025-07-13 10:26:22,1783920.0,6,31,Empleado,1700000,500000,264477,802.0,7,6,5,1,0,1398873.0,Decreciente,0.387975536384014,0,0
4,2025-06-15 10:05:58,2942160.0,36,31,Empleado,2000000,100000,101016,773.0,3,3,2,0,1,1337110.0,Creciente,0.6652765661869899,1,0
9,2025-10-11 09:40:03,2060065.2,9,31,Empleado,2925000,912000,196279,820.0,5,6,4,0,1,6517621.0,Creciente,0.25525179665144987,0,0
4,2025-12-09 11:46:57,2634000.0,6,32,Empleado,4605000,3737000,404887,753.0,8,5,5,0,1,3558833.0,Creciente,0.37751263809961544,0,0
4,2025-01-15 14:05:54,618000.0,12,31,Empleado,1919000,100000,48519,759.0,4,11,0,1,2,1973123.0,Creciente,0.4304953754474255,0,0
9,2025-09-07 17:54:36,1439146.8,10,31,Independiente,2680000,1493000,123798,797.0,5,2,2,2,0,745323.0,Decreciente,0.298269687624747,0,0
4,2024-12-09 15:00:45,3180000.0,24,30,Empleado,1000000,200000,138526,785.0,3,1,0,0,2,,,0.5387364289192237,0,0
9,2025-11-07 10:30:52,3834037.1999999997,10,31,Independiente,2407000,1942000,336376,785.0,9,9,4,0,2,885038.0,Creciente,0.4744368262616843,0,0
9,2025-01-14 11:51:13,926888.4,10,32,Empleado,1500000,700000,78614,670.0,2,0,0,0,2,,,0.5625117292488395,1,0
4,2025-04-09 18:13:34,3190860.0,12,31,Empleado,2100000,100000,252985,797.0,1,6,0,0,0,2291779.0,Creciente,0.326087116085941,0,0
9,2025-01-26 13:32:35,1309190.4,10,31,Empleado,3500000,800000,111039,712.0,6,5,1,0,2,908526.0,Estable,0.6197304817518683,1,0
4,2025-02-27 09:07:10,2520000.0,12,30,Empleado,2000000,800000,199208,763.0,2,0,0,0,1,916148.0,Creciente,0.3503307523182025,0,0
9,2025-02-15 16:21:17,3067458.0,11,30,Independiente,3000000,1500000,238929,677.0,8,5,0,0,6,916841.0,Creciente,0.608113566007971,1,0
4,2026-01-10 17:14:36,1308000.0,24,31,Empleado,1693000,50000,63670,764.0,1,4,0,0,1,1000000.0,Estable,0.6180978097230575,1,0
9,2025-03-16 16:34:47,2027918.4,9,30,Empleado,5000000,1000000,189571,799.0,5,3,4,0,0,4250000.0,Creciente,0.2273773377816639,0,0
4,2025-10-19 19:18:28,4372320.0,6,30,Empleado,8470000,5715000,661230,670.0,18,11,8,0,7,6365586.0,Decreciente,0.5173539900447341,0,0
9,2025-03-14 18:19:43,1456722.0,10,30,Empleado,3500000,1500000,123682,825.0,6,2,3,1,2,2293546.0,Creciente,0.18471934846245813,0,0
4,2025-01-23 08:09:12,3343500.0,8,30,Empleado,2200000,600000,378713,779.0,2,4,0,0,0,1434424.0,Creciente,0.5069249319828731,0,0
4,2025-05-13 17:57:40,2198280.0,12,30,Empleado,2900000,500000,173776,866.0,4,6,2,1,0,3220435.0,Creciente,0.22593787505689383,0,0
4,2024-12-05 17:58:09,1680000.0,6,28,Empleado,2500000,400000,249093,777.0,5,7,3,0,0,1697435.0,Creciente,0.4776395205244993,0,0
4,2024-12-26 08:03:56,1112400.0,12,28,Independiente,4200000,700000,87334,792.0,6,3,3,0,2,893384.0,Decreciente,0.45954315912520033,0,0
9,2025-05-16 08:40:49,2061289.2,10,39,Empleado,4300000,3000000,175288,796.0,4,5,2,0,0,1741314.0,Creciente,0.3060069245006631,0,0
9,2026-02-05 13:04:23,833023.2,10,30,Empleado,2668000,914000,74221,683.0,6,3,2,0,3,1161833.0,Creciente,0.566892457835759,1,0
4,2025-01-23 17:40:24,1157514.0,6,29,Empleado,1300000,500000,172079,782.0,3,3,0,0,2,1064582.0,Creciente,0.39048306764217305,0,0
4,2025-10-14 17:33:28,2264547.6,6,29,Empleado,5730000,2982000,344922,678.0,6,11,3,0,2,4091513.0,Creciente,0.4558264310501834,0,0
4,2024-12-07 16:18:06,3000000.0,6,29,Empleado,11000000,3000000,445379,765.0,5,9,2,0,1,7127773.0,Creciente,0.3849921228619373,0,0
4,2025-10-31 18:13:08,3246000.0,12,29,Empleado,1460000,239000,270107,759.0,5,4,1,0,3,992377.0,Creciente,0.39707864287401756,0,0
4,2025-02-14 11:41:01,3960000.0,8,29,Independiente,4500000,620000,450451,744.0,3,4,1,0,0,1420944.0,Decreciente,0.651610959083829,1,0
4,2025-01-21 16:28:21,2783880.0,12,29,Empleado,2800000,0,193325,732.0,5,3,2,0,2,2447598.0,Creciente,0.3737044473171995,0,0
4,2025-01-02 11:01:53,1487880.0,12,29,Empleado,2500000,500000,103325,767.0,2,4,2,0,0,890463.0,Creciente,0.45047739355442395,0,0
4,2025-08-03 12:42:12,2482800.0,6,29,Empleado,1272748,266000,374996,781.0,11,3,9,0,1,1181401.0,Creciente,0.3219993514666735,0,0
9,2025-08-28 12:13:24,996260.3999999999,10,29,Empleado,1767728,102000,85700,811.0,2,8,0,0,2,1713820.0,Creciente,0.44963336957302363,0,0
4,2025-01-23 14:15:06,995215.2,6,29,Empleado,3000000,1000000,147760,770.0,6,7,3,1,1,856217.0,Estable,0.48752067202206795,0,0
9,2025-05-09 15:23:13,1371393.5999999999,10,29,Empleado,2000000,800000,116621,739.0,8,3,2,2,2,,,0.4668593084800018,0,0
4,2026-01-26 14:09:30,1636800.0,6,29,Empleado,2853000,923000,251457,699.0,11,3,8,0,1,1720326.0,Creciente,0.4843736967980201,0,0
9,2025-02-16 17:59:12,3562102.8,9,29,Empleado,3500000,1000000,332988,801.0,2,3,1,0,1,1293250.0,Creciente,0.4660663955539066,0,0
4,2025-09-09 17:13:42,1057761.5999999999,6,28,Empleado,2190000,963000,160566,760.0,2,2,2,0,0,2286666.0,Creciente,0.21313058986462835,0,0
4,2025-02-23 10:38:39,4977703.2,18,28,Empleado,2500000,0,276200,724.0,6,9,3,0,0,908526.0,Creciente,0.7708578915960854,1,1
9,2025-06-01 09:52:27,1865176.8,10,28,Empleado,3500000,1000000,158777,791.0,4,4,2,0,1,1500000.0,Estable,0.42032500950176044,0,0
9,2025-11-15 14:31:15,929032.7999999999,3,28,Empleado,3630000,1731000,249533,754.0,6,5,2,0,2,1809629.0,Decreciente,0.5452517980849934,1,1
4,2025-11-01 13:42:24,462474.0,6,28,Empleado,3120000,1451000,70789,698.0,3,4,1,0,1,2833933.0,Creciente,0.4254311177965471,0,0
4,2024-12-25 17:12:58,3600000.0,36,28,Empleado,4500000,800000,116567,736.0,9,9,4,0,4,2121124.0,Creciente,0.5405984988748187,0,0
4,2025-04-01 18:03:17,3600000.0,12,28,Empleado,2500000,350000,284551,773.0,1,3,1,0,0,1586564.0,Creciente,0.4449845471944095,0,0
9,2025-10-24 09:03:52,1368028.8,10,28,Empleado,2120000,497000,120023,777.0,6,8,4,0,1,1937064.0,Creciente,0.37660814758466465,0,0
9,2025-09-14 12:22:51,2714536.8,6,28,Independiente,9810000,2991000,373421,861.0,5,9,3,0,0,,,0.4641912709083855,0,0
4,2025-02-26 15:29:55,1320000.0,12,27,Empleado,1800000,400000,104347,769.0,4,4,1,0,2,515252.0,Decreciente,0.5003008442760597,0,0
4,2025-03-01 07:59:36,2108400.0,8,27,Empleado,2700000,1000000,239345,754.0,2,8,1,0,1,1070090.0,Decreciente,0.5480942984325953,1,0
4,2025-01-16 18:35:48,4416000.0,24,28,Empleado,3800000,1000000,193050,777.0,3,5,2,1,0,1381079.0,Creciente,0.5443916907944952,1,0
9,2025-05-18 10:47:20,5474101.2,9,27,Independiente,13000000,2000000,512948,769.0,2,6,1,0,0,3301667.0,Creciente,0.4859229277734137,0,0
9,2025-05-16 17:52:32,1279585.2,10,27,Empleado,1800000,1300000,108813,761.0,1,2,0,1,0,1052900.0,Decreciente,0.35332531347707935,0,0
9,2025-05-23 13:41:50,682200.0,10,27,Empleado,2233000,1000000,58705,717.0,10,5,4,0,3,2232342.0,Creciente,0.4312761551279705,0,0
9,2025-01-29 18:51:53,1882717.2,10,27,Empleado,1500000,800000,159683,709.0,6,4,2,0,0,921562.0,Decreciente,0.6922424095030689,1,1
4,2025-07-14 10:36:13,1370820.0,6,27,Empleado,3000000,800000,203233,810.0,3,7,2,0,0,2584905.0,Decreciente,0.32040055016729524,0,0
4,2025-05-23 11:03:45,550030.7999999999,10,27,Empleado,1400000,300000,51166,856.0,6,1,5,0,1,1280749.0,Creciente,0.20032642616761356,0,0
4,2025-02-07 10:23:39,936000.0,12,27,Empleado,2000000,100000,73756,763.0,1,4,0,0,1,363411.0,Decreciente,0.5399635866425379,0,0
4,2025-01-24 10:43:28,2268000.0,10,27,Independiente,6000000,200000,209637,754.0,2,5,1,0,0,3000000.0,Estable,0.49062903976960276,0,0
4,2025-06-18 16:07:34,2803200.0,6,27,Independiente,8000000,3000000,416919,752.0,4,21,2,0,1,931394.0,Creciente,0.557471041270091,1,0
9,2025-03-24 11:32:42,12410199.6,10,27,Independiente,12000000,5000000,1054233,732.0,7,9,5,0,0,1500000.0,Estable,0.7012010487853277,1,0
9,2025-02-19 18:03:20,7133497.2,8,27,Independiente,8000000,4000000,743360,793.0,7,5,4,0,1,981818.0,Creciente,0.6159536291126241,1,0
9,2025-01-24 15:19:13,2159978.4,10,27,Independiente,2800000,1000000,183199,692.0,3,3,2,0,1,,,0.6555642805479542,1,0
9,2025-07-10 17:20:31,2288337.6,4,27,Independiente,1200000,600000,460298,769.0,1,2,0,0,0,,,0.4143632203169136,0,0
9,2025-05-21 16:54:41,3934958.4,9,27,Empleado,3200000,1500000,368723,749.0,1,1,1,0,0,1000000.0,Estable,0.5243213838795823,0,0
9,2025-02-13 16:14:40,1743616.8,10,27,Independiente,3000000,2000000,148041,709.0,2,0,0,0,0,,,0.5614901281454302,1,0
9,2025-04-09 17:35:27,3496746.0,10,27,Empleado,2000000,1300000,297045,717.0,6,8,2,0,1,810943.0,Decreciente,0.5820134850320721,1,0
4,2025-11-11 15:07:45,1728000.0,12,27,Empleado,3770000,869000,143803,741.0,5,7,3,0,1,2500000.0,Estable,0.3480705606351974,0,0
4,2024-12-07 13:19:46,4454400.0,24,27,Empleado,1400000,300000,194430,802.0,2,2,2,0,0,1856789.0,Creciente,0.44884451270210945,0,0
4,2025-08-10 09:55:05,2472000.0,12,26,Independiente,1491774,462000,200216,765.0,5,6,3,0,1,447533.0,Creciente,0.44899588300101184,0,0
9,2025-11-29 08:37:24,3134607.6,10,26,Empleado,3120000,969000,276434,747.0,5,10,2,0,2,1319732.0,Decreciente,0.5591709469641832,1,0
4,2025-04-02 13:23:39,2450221.1999999997,18,27,Empleado,1500000,100000,135614,805.0,7,5,4,0,2,1282902.0,Creciente,0.33612775803166633,0,0
9,2025-06-26 13:19:56,3714777.6,9,26,Independiente,2000000,700000,348591,699.0,2,3,0,0,0,,,0.616966153215302,1,0
9,2025-01-09 16:19:50,2186290.8,10,26,Empleado,1700000,800000,185431,755.0,4,7,2,1,0,1641666.0,Creciente,0.4220938671748828,0,0
4,2025-11-09 08:56:00,1070206.8,6,26,Empleado,1970000,145000,164086,724.0,4,1,2,0,0,1186083.0,Creciente,0.41999232523285496,0,0
4,2025-07-11 10:32:54,4454400.0,36,26,Independiente,1800000,250000,150287,797.0,2,3,2,0,0,1654405.0,Decreciente,0.6572958249888937,1,0
4,2025-10-19 18:58:27,1295880.0,12,26,Empleado,1553000,385000,105604,713.0,4,3,2,1,1,1126366.0,Creciente,0.43004353241266663,0,0
4,2025-07-25 13:53:23,1053000.0,8,26,Empleado,2765800,906000,120822,776.0,5,9,1,1,3,2653734.0,86286,0.37256106409267836,0,0
4,2024-12-09 15:38:54,4454400.0,24,26,Empleado,1500000,700000,194430,796.0,3,1,0,1,1,605684.0,Creciente,0.513899512017095,0,0
4,2025-05-15 13:01:48,541080.0,6,26,Independiente,2500000,1000000,80638,715.0,4,3,0,0,2,946640.0,Creciente,0.5745294112564842,1,0
4,2025-03-30 17:06:31,1783080.0,12,25,Independiente,1900000,800000,140318,753.0,2,8,0,0,1,829784.0,Decreciente,0.537780349660154,0,0
9,2025-02-09 18:47:15,3820347.5999999996,10,25,Empleado,2300000,1300000,324024,725.0,5,4,4,0,0,3223282.0,Creciente,0.5186007742475237,0,0
9,2025-10-02 16:11:03,988178.3999999999,10,25,Empleado,1562000,2620000,85671,788.0,2,2,0,0,1,1400000.0,Decreciente,0.29013432573144926,0,0
9,2025-08-29 12:41:47,976208.3999999999,9,25,Empleado,2000000,234000,92351,756.0,4,10,4,0,0,979672.0,Creciente,0.49153454100099897,0,0
9,2025-01-30 16:02:18,1796947.2,10,25,Independiente,3000000,1500000,152409,790.0,2,2,0,0,1,,,0.43949652858689364,0,0
4,2025-03-31 12:31:09,2244000.0,18,25,Empleado,5000000,2000000,124495,725.0,5,5,2,1,1,1819875.0,Creciente,0.39349540863870214,0,0
4,2025-12-01 12:27:15,2112000.0,12,26,Empleado,3132000,1043000,175359,709.0,8,7,5,0,2,916667.0,Creciente,0.4987434974724626,0,0
9,2025-07-03 10:21:22,2277704.4,10,24,Empleado,3000000,1400000,193996,699.0,7,14,2,4,0,2059569.0,Creciente,0.4898929391306645,0,0
4,2025-05-02 17:07:51,1777766.4,12,24,Empleado,1900000,700000,141791,722.0,4,4,1,1,0,941789.0,Creciente,0.44057733875123206,0,0
9,2025-02-19 16:27:49,497760.0,10,24,Empleado,1200000,900000,42262,719.0,3,5,2,0,0,1791500.0,Decreciente,0.5207301272367536,0,0
9,2025-03-08 15:04:59,1724410.8,10,24,Empleado,3000000,1000000,146410,694.0,6,11,2,0,3,2287878.0,Creciente,0.5171670255645543,0,0
4,2025-03-28 17:43:06,1234200.0,8,24,Empleado,2200000,800000,140106,743.0,5,3,0,2,1,2051363.0,Creciente,0.316112711528514,0,0
4,2025-01-18 14:29:14,2933880.0,6,24,Empleado,2000000,200000,436157,783.0,3,10,2,0,0,1821986.0,Decreciente,0.467032748123858,0,0
9,2025-04-16 16:01:51,1367990.4,10,24,Empleado,3800000,1000000,116331,739.0,2,2,1,0,0,3450000.0,Creciente,0.3142733995387049,0,0
4,2025-11-11 14:41:59,490041.6,6,24,Empleado,1860000,381000,75009,753.0,2,1,2,0,0,1081667.0,Decreciente,0.41773737031998676,0,0
4,2025-02-25 11:02:07,888000.0,6,24,Empleado,1400000,700000,132102,745.0,4,7,2,0,1,1278025.0,Creciente,0.49655907557007284,0,0
9,2025-03-26 12:26:29,674700.0,9,23,Independiente,1300000,500000,63102,669.0,7,8,1,0,4,,,0.6342306737426966,1,0
9,2025-08-16 10:45:02,1416012.0,10,23,Empleado,30285,1434000,120857,809.0,6,6,2,0,2,30285.0,Estable,0.33395775120412147,0,0
4,2025-09-13 13:12:09,584289.6,6,23,Independiente,3810000,1255000,88694,716.0,3,7,3,0,0,1055038.0,Decreciente,0.5491197107955128,1,0
9,2025-04-04 17:09:02,953120.3999999999,10,30,Empleado,2000000,0,80967,675.0,1,8,1,0,0,,,0.7279266620704425,1,1
4,2025-03-16 12:08:24,1680000.0,18,35,Empleado,1500000,500000,93809,739.0,6,2,0,1,5,,,0.3647077890189575,0,0
4,2024-12-22 16:03:24,438229.2,6,34,Empleado,1250000,630000,65059,748.0,3,4,0,1,2,1247469.0,Estable,0.511786464301269,0,0
4,2024-12-16 16:42:26,1320000.0,12,31,Independiente,3500000,1000000,103619,799.0,4,5,1,0,1,835844.0,Decreciente,0.49461649670731617,0,0
4,2025-04-24 15:16:01,731218.7999999999,6,30,Empleado,2000000,0,109152,817.0,0,3,0,0,0,978930.0,Creciente,0.442948445135393,0,0
9,2025-07-13 11:16:32,1185660.0,4,29,Independiente,5000000,2000000,238495,820.0,9,2,2,3,3,2531104.0,Creciente,0.25775994289063114,0,0
9,2025-08-21 17:34:42,2234492.4,5,29,Empleado,3244800,17000,365035,786.0,5,4,3,1,0,3806814.0,Creciente,0.31315854980312013,0,0
4,2025-07-07 13:43:24,1728000.0,6,25,Empleado,2800000,1,260377,713.0,6,4,2,1,2,808122.0,Creciente,0.6828366510896073,1,1
9,2025-11-03 12:04:31,1875998.4,10,37,Empleado,1550000,0,164589,694.0,0,2,0,0,0,,,0.43244639779450117,0,0
9,2025-03-26 12:11:29,3278086.8,9,23,Empleado,2000000,1000000,306585,736.0,8,11,7,0,0,931394.0,Creciente,0.5727368707797471,1,0
9,2025-07-02 10:44:40,3118370.4,3,36,Independiente,1500000,800000,828358,755.0,2,2,0,0,1,,,0.3517101888604758,0,0
9,2025-09-25 10:57:23,3858884.4,10,36,Empleado,6110000,1041000,331947,799.0,3,3,1,0,2,,,0.5546833318578538,1,0
9,2025-09-07 11:39:38,2270374.8,9,36,Empleado,2291000,834000,214782,814.0,3,5,1,0,0,700000.0,Decreciente,0.3517319209078251,0,0
4,2025-02-23 12:00:20,3042000.0,6,36,Empleado,3000000,800000,452563,731.0,11,5,7,1,1,884361.0,Creciente,0.6048969962866095,1,0
4,2024-12-19 17:55:58,2136000.0,12,35,Independiente,6000000,2000000,167674,747.0,3,6,0,0,2,1288386.0,Decreciente,0.5702430460514842,1,0
4,2025-05-05 15:37:36,1440000.0,12,35,Empleado,2300000,250000,114851,736.0,4,3,0,1,0,1609465.0,Creciente,0.3269435974824042,0,0
4,2024-12-12 16:53:30,3600000.0,12,35,Independiente,3500000,1300000,282597,773.0,6,4,3,0,2,810102.0,Decreciente,0.42922429985688143,0,0
4,2024-11-29 10:54:20,2551200.0,36,32,Empleado,1230000,400000,82219,722.0,5,6,1,2,2,1238452.0,Creciente,0.6329274468554614,1,0
9,2024-12-11 16:01:56,2037607.2,10,32,Independiente,2500000,1000000,171644,804.0,6,6,3,0,0,,,0.4649933854693984,0,0
4,2025-06-08 14:08:43,660000.0,6,33,Empleado,1500000,600000,99213,771.0,8,7,2,0,4,1810365.0,Decreciente,0.43478357126279593,0,1
9,2025-07-11 14:15:52,2129251.1999999997,9,33,Empleado,2000000,800000,199616,767.0,5,9,2,1,0,2362500.0,Creciente,0.38973890189428706,0,0
9,2024-12-19 17:09:36,2253090.0,11,33,Empleado,1500000,700000,175296,750.0,7,4,2,1,2,908526.0,Estable,0.44755076872307653,0,0
9,2025-07-27 14:50:36,7658955.6,10,32,Empleado,3500000,1600000,653694,781.0,0,1,0,0,0,2116639.0,Creciente,0.41347492243737205,0,0
9,2025-11-17 13:03:51,4081938.0,5,33,Independiente,1380000,584000,676135,866.0,3,2,1,0,1,990852.0,Creciente,0.41640568428309105,0,0
9,2025-03-10 11:24:54,2420073.6,5,32,Empleado,3000000,2000000,392495,784.0,2,6,1,0,0,2430800.0,Creciente,0.4165382133375629,0,0
4,2025-07-28 10:42:45,1447200.0,6,31,Empleado,1420000,700000,218066,716.0,6,3,0,0,6,1256697.0,Creciente,0.4270732430875352,0,0
9,2025-10-26 16:05:18,3859936.8,10,30,Empleado,6500000,2849000,338649,849.0,10,10,7,0,2,9275000.0,Creciente,0.27521723907259116,0,0
